neighborhood,area,construction_date,floor_number,total_price,number_of_rooms,elevator,parking,sotrage_room
یک ربع پیش در تهران، کرمان,135,1403,4,۱۱٬۵۰۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
یک ربع پیش در تهران، بهجت‌آباد,53,1378,0,۶٬۲۵۰٬۰۰۰٬۰۰۰ تومان,1,0,1,
یک ربع پیش در تهران، شهرک طالقانی,0,0,3,۲٬۶۰۰٬۰۰۰٬۰۰۰ تومان,0,1,1,
یک ربع پیش در تهران، آجودانیه,129,1380,3,۱۹٬۵۰۰٬۰۰۰٬۰۰۰ تومان,3,0,1,
یک ربع پیش در تهران، شمس‌آباد,0,0,3,۲۰٬۲۰۰٬۰۰۰٬۰۰۰ تومان,0,1,1,
یک ربع پیش در تهران، آرارات,98,1393,6,۹٬۷۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
یک ربع پیش در تهران، فاطمی,130,1404,5,۲۰٬۹۰۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
نیم ساعت پیش در تهران، چیتگر,75,1404,15,۷۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
نیم ساعت پیش در تهران، شمیران‌نو,35,1393,3,۱٬۵۷۰٬۰۰۰٬۰۰۰ تومان,1,0,0,
نیم ساعت پیش در تهران، دریاچه شهدای خلیج فارس,90,1403,7,۲٬۳۴۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
نیم ساعت پیش در تهران، شهرک راه‌آهن,110,1403,11,۱٬۵۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
نیم ساعت پیش در تهران، دریاچه شهدای خلیج فارس,115,1404,>۳۰,۵٬۹۱۲٬۵۰۰٬۰۰۰ تومان,2,1,1,
نیم ساعت پیش در تهران، اتابک,110,1404,3,۵٬۵۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
neighborhood,area,construction_date,floor_number,total_price,number_of_rooms,elevator,parking,sotrage_room
۱۹ ساعت پیش در تهران، صد دستگاه,107,1403,4,۴۹۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
۲ روز پیش در تهران، قیام‌دشت,104,1402,5,۴۹۷٬۰۰۰٬۰۰۰ تومان,2,1,1,
دقایقی پیش در تهران، جیحون,80,1403,2,۶٬۶۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
دقایقی پیش در تهران، سازمان برنامه,118,1396,4,۱۶٬۸۰۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
دقایقی پیش در تهران، شمس‌آباد,0,0,3,۲۰٬۷۰۰٬۰۰۰٬۰۰۰ تومان,0,1,1,
دقایقی پیش در تهران، شیرازی,92,1383,15,۹٬۵۰۰٬۰۰۰٬۰۰۰ تومان,1,1,0,
,0,0,0,,0,0,0,
دقایقی پیش در تهران، هروی,158,1397,1,۲۴٬۰۰۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
دقایقی پیش در تهران، شهرک غرب,140,1390,2,۳۰٬۰۰۰٬۰۰۰٬۰۰۰ تومان,4,1,1,
یک ربع پیش در تهران، مولوی,72,1386,3,۴٬۳۰۰٬۰۰۰٬۰۰۰ تومان,2,0,0,
یک ربع پیش در تهران، سلسبیل,41,1379,3,۲٬۳۰۰٬۰۰۰٬۰۰۰ تومان,1,0,0,
,0,0,0,,0,0,0,
یک ربع پیش در تهران، هفت چنار,48,1389,3,۳٬۷۵۰٬۰۰۰٬۰۰۰ تومان,1,1,1,
یک ربع پیش در تهران، هاشمی,39,1380,3,۲٬۲۸۰٬۰۰۰٬۰۰۰ تومان,1,0,0,
یک ربع پیش در تهران، شهر‌زیبا,59,1395,1,۱٬۴۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
,0,0,0,,0,0,0,
,0,0,0,,0,0,0,
,0,0,0,,0,0,0,
,0,0,0,,0,0,0,
یک ربع پیش در تهران، شهرک غرب,0,0,2,۳۲٬۷۰۰٬۰۰۰٬۰۰۰ تومان,0,1,1,
یک ربع پیش در تهران، تهران‌سر,53,1399,2,۱٬۲۰۰٬۰۰۰٬۰۰۰ تومان,1,1,1,
نیم ساعت پیش در تهران، شهر‌زیبا,60,1399,3,۳٬۳۰۰٬۰۰۰٬۰۰۰ تومان,1,1,1,
نیم ساعت پیش در تهران، کرمان,135,1403,4,۱۱٬۵۰۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
نیم ساعت پیش در تهران، بهجت‌آباد,53,1378,0,۶٬۲۵۰٬۰۰۰٬۰۰۰ تومان,1,0,1,
neighborhood,area,construction_date,floor_number,total_price,number_of_rooms,elevator,parking,sotrage_room
۱ هفته پیش در تهران، چیتگر,100,1403,12,۷۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
۶ روز پیش در تهران، آذری,107,1402,3,۴۹۵٬۰۰۰٬۰۰۰ تومان,2,1,1,
,0,0,0,,0,0,0,
,0,0,0,,0,0,0,
دقایقی پیش در تهران، شمیران‌نو,95,1403,7,۴٬۷۵۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
neighborhood,area,construction_date,floor_number,total_price,number_of_rooms,elevator,parking,sotrage_room
۲ روز پیش در تهران، آشتیانی,112,1401,6,۴۹۵٬۰۰۰٬۰۰۰ تومان,2,1,1,
۳ روز پیش در تهران، تهران‌نو,55,1394,4,۴٬۳۰۰٬۰۰۰٬۰۰۰ تومان,1,0,1,
دقایقی پیش در تهران، سلسبیل,69,1383,1,۴٬۹۵۰٬۰۰۰٬۰۰۰ تومان,2,0,0,
دقایقی پیش در تهران، جنت‌آباد جنوبی,220,1403,10,۳٬۵۰۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
دقایقی پیش در تهران، سنایی,106,1385,2,۱۲٬۵۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
دقایقی پیش در تهران، صد دستگاه,65,1377,3,۳٬۲۵۰٬۰۰۰٬۰۰۰ تومان,2,0,0,
دقایقی پیش در تهران، شریف,156,1403,15,۶٬۷۰۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
دقایقی پیش در تهران، شمیران‌نو,95,1403,7,۴٬۷۵۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
neighborhood,area,construction_date,floor_number,total_price,number_of_rooms,elevator,parking,sotrage_room
۶ روز پیش در تهران، سیزده آبان,110,1403,3,۵۱۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
۵ روز پیش در تهران، گیشا (کوی نصر),170,1402,4,۳۲٬۰۰۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
دقایقی پیش در تهران، فدک,45,1384,0,۳٬۹۵۰٬۰۰۰٬۰۰۰ تومان,1,0,0,
دقایقی پیش در تهران، استاد معین,60,1397,2,۱٬۹۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
,0,0,0,,0,0,0,
دقایقی پیش در تهران، جیحون,42,1383,3,۲٬۶۰۰٬۰۰۰٬۰۰۰ تومان,1,0,1,
دقایقی پیش در تهران، سرتخت,0,0,2,۵٬۶۰۰٬۰۰۰٬۰۰۰ تومان,0,1,0,
دقایقی پیش در تهران، حکیمیه,98,1403,6,۸٬۳۳۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
دقایقی پیش در تهران، سلسبیل,69,1383,1,۴٬۹۵۰٬۰۰۰٬۰۰۰ تومان,2,0,0,
دقایقی پیش در تهران، جنت‌آباد جنوبی,220,1403,10,۳٬۵۰۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
یک ربع پیش در تهران، سنایی,106,1385,2,۱۲٬۵۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
یک ربع پیش در تهران، صد دستگاه,65,1377,3,۳٬۲۵۰٬۰۰۰٬۰۰۰ تومان,2,0,0,
یک ربع پیش در تهران، شریف,156,1403,15,۶٬۷۰۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
یک ربع پیش در تهران، شمیران‌نو,95,1403,7,۴٬۷۵۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
neighborhood,area,construction_date,floor_number,total_price,number_of_rooms,elevator,parking,sotrage_room
۳ روز پیش در تهران، ابراهیم‌آباد,108,1403,5,۴۹۶٬۰۰۰٬۰۰۰ تومان,2,1,1,
۴ روز پیش در تهران، گیشا (کوی نصر),180,1402,3,۳۵٬۰۰۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
,0,0,0,,0,0,0,
دقایقی پیش در تهران، وصفنارد,65,1394,4,۲٬۹۰۰٬۰۰۰٬۰۰۰ تومان,1,0,0,
یک ربع پیش در تهران، اوقاف,72,1388,3,۱۰٬۵۰۰٬۰۰۰ تومان,2,0,1,
یک ربع پیش در تهران، گیشا (کوی نصر),0,0,3,۱۳٬۷۰۰٬۰۰۰٬۰۰۰ تومان,0,1,1,
یک ربع پیش در تهران، جیحون,48,1387,3,۲٬۳۰۰٬۰۰۰٬۰۰۰ تومان,1,0,0,
یک ربع پیش در تهران، چیتگر,100,1403,12,۲٬۳۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
نیم ساعت پیش در تهران، کوهک,136,1403,15,۱۶٬۰۰۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
نیم ساعت پیش در تهران، دیلمان,125,1403,5,۹٬۰۰۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
نیم ساعت پیش در تهران، جلیلی,102,1403,4,۵٬۴۳۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
نیم ساعت پیش در تهران، نازی‌آباد,56,1369,3,۲٬۴۵۰٬۰۰۰٬۰۰۰ تومان,1,0,0,
نیم ساعت پیش در تهران، تسلیحات,64,1383,3,۴٬۲۰۰٬۰۰۰٬۰۰۰ تومان,1,0,1,
نیم ساعت پیش در تهران، دیلمان,113,1403,3,۸۴۵٬۰۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
۱ ساعت پیش در تهران، خلیج فارس,65,1403,2,۳٬۹۰۰٬۰۰۰٬۰۰۰ تومان,1,1,1,
۱ ساعت پیش در تهران، سلسبیل,133,1403,5,۱۱٬۲۰۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
۱ ساعت پیش در تهران، فدک,45,1384,0,۳٬۹۵۰٬۰۰۰٬۰۰۰ تومان,1,0,0,
۱ ساعت پیش در تهران، استاد معین,60,1397,2,۱٬۹۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
۱ ساعت پیش در تهران، شهر زیبا,60,1395,3,۱٬۱۵۰٬۰۰۰٬۰۰۰ تومان,1,0,1,
۱ ساعت پیش در تهران، جیحون,42,1383,3,۲٬۶۰۰٬۰۰۰٬۰۰۰ تومان,1,0,1,
,0,0,0,,0,0,0,
۱ ساعت پیش در تهران، حکیمیه,98,1403,6,۸٬۳۳۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
۱ ساعت پیش در تهران، سلسبیل,69,1383,1,۴٬۹۵۰٬۰۰۰٬۰۰۰ تومان,2,0,0,
۱ ساعت پیش در تهران، جنت‌آباد جنوبی,220,1403,10,۳٬۵۰۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
neighborhood,area,construction_date,floor_number,total_price,number_of_rooms,elevator,parking,sotrage_room
۱ هفته پیش در تهران، افسریه,108,1402,6,۵۱۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
۶ روز پیش در تهران، نازی‌آباد,100,1402,2,۴۹۵٬۰۰۰٬۰۰۰ تومان,2,1,1,
دقایقی پیش در تهران، هوانیروز,150,1403,2,۱۲٬۰۰۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
دقایقی پیش در تهران، هوانیروز,135,1404,8,۱۱٬۴۷۵٬۰۰۰٬۰۰۰ تومان,2,1,1,
دقایقی پیش در تهران، سلسبیل,63,1388,0,۵٬۳۵۰٬۰۰۰٬۰۰۰ تومان,2,0,1,
دقایقی پیش در تهران، هوانیروز,125,1404,1,۱۰٬۰۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
دقایقی پیش در تهران، دروس,0,0,3,۴۹٬۰۰۰٬۰۰۰٬۰۰۰ تومان,0,1,1,
,0,0,0,,0,0,0,
دقایقی پیش در تهران، نارمک جنوبی,47,1390,4,۵٬۵۰۰٬۰۰۰٬۰۰۰ تومان,1,1,1,
دقایقی پیش در تهران، اوین,145,1392,1,۲۳٬۸۰۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
دقایقی پیش در تهران، اوین,142,1392,2,۱٬۱۱۱٬۱۱۱٬۱۱۱٬۱۱۱ تومان,3,1,1,
یک ربع پیش در تهران، جلیلی,105,1403,4,۵٬۲۵۰٬۰۰۰ تومان,2,1,1,
یک ربع پیش در تهران، دریاچه شهدای خلیج فارس,112,1403,10,۵٬۰۴۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
یک ربع پیش در تهران، دروس,190,1385,4,۳۲٬۰۰۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
یک ربع پیش در تهران، کوی مهران,145,1398,1,۲۱٬۷۰۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
یک ربع پیش در تهران، کوی فردوس,0,0,3,۱۶٬۰۰۰٬۰۰۰٬۰۰۰ تومان,0,1,1,
نیم ساعت پیش در تهران، فرمانیه,240,1401,4,۵۴٬۰۰۰٬۰۰۰٬۰۰۰ تومان,4,1,1,
نیم ساعت پیش در تهران، گیشا (کوی نصر),187,1403,5,۴۰٬۰۰۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
نیم ساعت پیش در تهران، فرمانیه,320,1403,11,۸۸٬۰۰۰٬۰۰۰٬۰۰۰ تومان,4,1,1,
نیم ساعت پیش در تهران، گیشا (کوی نصر),130,1403,5,۲۲٬۰۰۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
نیم ساعت پیش در تهران، قیطریه,250,1402,6,۵۵٬۰۰۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
نیم ساعت پیش در تهران، گیشا (کوی نصر),89,1388,3,۱۵٬۰۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
نیم ساعت پیش در تهران، پاتریس لومومبا,125,1386,5,۱۳٬۷۰۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
نیم ساعت پیش در تهران، تهرانپارس غربی,118,1383,3,۱۱٬۸۰۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
neighborhood,area,construction_date,floor_number,total_price,number_of_rooms,elevator,parking,sotrage_room
۳ روز پیش در تهران، افسریه,100,1402,2,۴۹۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
۵ روز پیش در تهران، گیشا (کوی نصر),170,1402,4,۳۲٬۰۰۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
دقایقی پیش در تهران، حکیمیه,50,1397,2,۵٬۰۰۰٬۰۰۰٬۰۰۰ تومان,1,1,1,
دقایقی پیش در تهران، گرگان,42,1393,4,۳٬۶۰۰٬۰۰۰٬۰۰۰ تومان,1,1,1,
دقایقی پیش در تهران، دریاچه شهدای خلیج فارس,135,1403,0,۷٬۱۶۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
دقایقی پیش در تهران، خواجه نظام الملک,53,1389,3,۳٬۷۰۰٬۰۰۰٬۰۰۰ تومان,1,1,0,
دقایقی پیش در تهران، خواجه نظام الملک,0,0,3,۴٬۲۰۰٬۰۰۰٬۰۰۰ تومان,0,0,0,
دقایقی پیش در تهران، جمال‌زاده,46,1384,2,۴٬۵۸۰٬۰۰۰٬۰۰۰ تومان,1,0,0,
دقایقی پیش در تهران، جوادیه,44,1383,1,۱٬۹۵۰٬۰۰۰٬۰۰۰ تومان,1,0,0,
دقایقی پیش در تهران، سلسبیل,40,1404,3,۴٬۰۰۰٬۰۰۰٬۰۰۰ تومان,1,1,1,
دقایقی پیش در تهران، تهران‌سر,150,1403,16,۶٬۴۵۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
یک ربع پیش در تهران، دریاچه شهدای خلیج فارس,50,1403,5,۱٬۱۵۰٬۰۰۰٬۰۰۰ تومان,1,1,1,
یک ربع پیش در تهران، آذربایجان,56,1393,1,۶٬۰۰۰٬۰۰۰٬۰۰۰ تومان,1,1,1,
یک ربع پیش در تهران، تسلیحات,80,1385,2,۶٬۰۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
یک ربع پیش در تهران، سیدخندان,95,1403,2,۱۳٬۶۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
یک ربع پیش در تهران، هوانیروز,0,0,2,۱۲٬۰۰۰٬۰۰۰٬۰۰۰ تومان,0,1,1,
یک ربع پیش در تهران، هوانیروز,0,0,8,۱۱٬۴۷۵٬۰۰۰٬۰۰۰ تومان,0,1,1,
یک ربع پیش در تهران، سلسبیل,63,1388,0,۵٬۳۵۰٬۰۰۰٬۰۰۰ تومان,2,0,1,
یک ربع پیش در تهران، هوانیروز,125,1404,1,۱۰٬۰۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
یک ربع پیش در تهران، دروس,176,1403,3,۴۹٬۰۰۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
یک ربع پیش در تهران، درکه,91,1391,2,۱۲٬۶۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
نیم ساعت پیش در تهران، نارمک جنوبی,47,1390,4,۵٬۵۰۰٬۰۰۰٬۰۰۰ تومان,1,1,1,
نیم ساعت پیش در تهران، اوین,145,1392,1,۲۳٬۸۰۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
نیم ساعت پیش در تهران، اوین,142,1392,2,۱٬۱۱۱٬۱۱۱٬۱۱۱٬۱۱۱ تومان,3,1,1,
neighborhood,area,construction_date,floor_number,total_price,number_of_rooms,elevator,parking,sotrage_room
۱ روز پیش در تهران، آذری,104,1403,2,۴۹۴٬۰۰۰٬۰۰۰ تومان,2,1,1,
۲ روز پیش در تهران، عبدل‌آباد,106,1403,2,۵۱۵٬۰۰۰٬۰۰۰ تومان,2,1,1,
,0,0,0,,0,0,0,
,0,0,0,,0,0,0,
دقایقی پیش در تهران، پاسداران,142,1396,4,۲۹٬۰۰۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
دقایقی پیش در تهران، دروس,375,1395,4,۹۸٬۰۰۰٬۰۰۰٬۰۰۰ تومان,4,1,1,
دقایقی پیش در تهران، سعادت‌آباد,182,1403,6,۴۷٬۰۰۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
دقایقی پیش در تهران، سعادت‌آباد,287,1403,5,۷۹٬۰۰۰٬۰۰۰٬۰۰۰ تومان,4,1,1,
دقایقی پیش در تهران، سعادت‌آباد,0,0,2,۵۲٬۸۰۰٬۰۰۰٬۰۰۰ تومان,0,1,1,
دقایقی پیش در تهران، دریاچه شهدای خلیج فارس,158,1400,17,۲۲٬۴۰۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
دقایقی پیش در تهران، دروس,0,0,4,۹۵٬۰۰۰٬۰۰۰٬۰۰۰ تومان,0,1,1,
یک ربع پیش در تهران، ولنجک,130,1403,3,۵۲٬۰۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
یک ربع پیش در تهران، گلچین,0,0,3,۲٬۱۰۰٬۰۰۰٬۰۰۰ تومان,0,0,0,
,0,0,0,,0,0,0,
یک ربع پیش در تهران، تهران‌ویلا,202,1403,3,۱۱۱٬۱۱۱٬۱۱۱ تومان,3,1,1,
یک ربع پیش در تهران، تهرانپارس شرقی,73,1393,1,۵٬۹۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
یک ربع پیش در تهران، شریف‌آباد,120,1401,4,۲٬۳۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
یک ربع پیش در تهران، ظفر,0,0,1,۱۶٬۴۰۰٬۰۰۰٬۰۰۰ تومان,0,1,1,
یک ربع پیش در تهران، سلسبیل,54,1386,3,۳٬۴۰۰٬۰۰۰٬۰۰۰ تومان,1,0,0,
یک ربع پیش در تهران، شهرک صدرا,120,1403,9,۲٬۷۶۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
یک ربع پیش در تهران، جنت‌آباد مرکزی,115,1397,2,۱۴٬۸۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
یک ربع پیش در تهران، اباذر,70,1383,4,۵٬۳۰۰٬۰۰۰٬۰۰۰ تومان,2,0,1,
نیم ساعت پیش در تهران، جیحون,0,0,3,۶٬۰۰۰٬۰۰۰٬۰۰۰ تومان,0,1,1,
نیم ساعت پیش در تهران، نازی‌آباد,60,1397,1,۴٬۱۰۰٬۰۰۰٬۰۰۰ تومان,1,1,0,
neighborhood,area,construction_date,floor_number,total_price,number_of_rooms,elevator,parking,sotrage_room
۲ روز پیش در تهران، حسن‌آباد,108,1402,3,۴۹۹٬۰۰۰٬۰۰۰ تومان,2,1,1,
۱ هفته پیش در تهران، چهارصد دستگاه,0,0,4,۵۰۰٬۰۰۰٬۰۰۰ تومان,0,1,1,
,0,0,0,,0,0,0,
دقایقی پیش در تهران، دریاچه شهدای خلیج فارس,150,1403,9,۲٬۲۵۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
دقایقی پیش در تهران، دیلمان,67,1390,1,۵٬۱۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
دقایقی پیش در تهران، دولتخواه,51,1393,5,۲٬۰۵۰٬۰۰۰٬۰۰۰ تومان,1,1,0,
دقایقی پیش در تهران، دریاچه شهدای خلیج فارس,90,1403,9,۹۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
,0,0,0,,0,0,0,
دقایقی پیش در تهران، دروس,90,1399,3,۲۴٬۳۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
یک ربع پیش در تهران، افسریه,0,0,1,۴٬۱۵۰٬۰۰۰٬۰۰۰ تومان,0,1,1,
یک ربع پیش در تهران، قلهک,95,1383,5,۱۳٬۵۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
یک ربع پیش در تهران، دریاچه شهدای خلیج فارس,127,1404,2,۱٬۵۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
یک ربع پیش در تهران، پاسداران,142,1396,4,۲۹٬۰۰۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
یک ربع پیش در تهران، دروس,375,1395,4,۹۸٬۰۰۰٬۰۰۰٬۰۰۰ تومان,4,1,1,
یک ربع پیش در تهران، سعادت‌آباد,182,1403,6,۴۷٬۰۰۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
یک ربع پیش در تهران، سعادت‌آباد,287,1403,5,۷۹٬۰۰۰٬۰۰۰٬۰۰۰ تومان,4,1,1,
یک ربع پیش در تهران، سعادت‌آباد,0,0,2,۵۲٬۸۰۰٬۰۰۰٬۰۰۰ تومان,0,1,1,
یک ربع پیش در تهران، دریاچه شهدای خلیج فارس,158,1400,17,۲۲٬۴۰۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
یک ربع پیش در تهران، دروس,307,1401,4,۹۵٬۰۰۰٬۰۰۰٬۰۰۰ تومان,4,1,1,
نیم ساعت پیش در تهران، ولنجک,130,1403,3,۵۲٬۰۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
نیم ساعت پیش در تهران، گلچین,40,1390,3,۲٬۱۰۰٬۰۰۰٬۰۰۰ تومان,1,0,0,
نیم ساعت پیش در تهران، حسین‌آباد,60,1402,4,۱۰٬۱۹۰٬۰۰۰٬۰۰۰ تومان,1,1,1,
نیم ساعت پیش در تهران، تهران‌ویلا,202,1403,3,۱۱۱٬۱۱۱٬۱۱۱ تومان,3,1,1,
نیم ساعت پیش در تهران، تهرانپارس شرقی,73,1393,1,۵٬۹۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
neighborhood,area,construction_date,floor_number,total_price,number_of_rooms,elevator,parking,sotrage_room
۲ هفته پیش در تهران، وردآورد,50,1395,1,۱٬۷۵۰٬۰۰۰٬۰۰۰ تومان,1,0,1,
۳ روز پیش در تهران، مسعودیه,112,1403,6,۵۰۵٬۰۰۰٬۰۰۰ تومان,2,1,1,
دقایقی پیش در تهران، شهرآرا,98,1403,1,۱۸٬۵۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
دقایقی پیش در تهران، زعفرانیه,240,1402,7,۱۰۵٬۰۰۰٬۰۰۰٬۰۰۰ تومان,3,1,1,
neighborhood,area,construction_date,floor_number,total_price,number_of_rooms,elevator,parking,sotrage_room
۶ روز پیش در تهران، ائمه اطهار,110,1402,2,۵۰۰٬۰۰۰٬۰۰۰ تومان,2,1,1,
۱ روز پیش در تهران، خاوران,0,0,4,۵۱۰٬۰۰۰٬۰۰۰ تومان,0,1,1,
لحظاتی پیش در تهران، استاد معین,53,1404,4,۴٬۲۵۰٬۰۰۰٬۰۰۰ تومان,1,1,0,
دقایقی پیش در تهران، شهرک راه‌آهن,0,0,12,۶٬۵۲۵٬۰۰۰٬۰۰۰ تومان,0,1,1,
دقایقی پیش در تهران، دریاچه شهدای خلیج فارس,0,0,12,۷۵۰٬۰۰۰٬۰۰۰ تومان,0,1,1,
